192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "POST /sdk HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "SDEI / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "PROPFIND / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "GET / HTTP/1.1" 200 5 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "GET /favicon.ico HTTP/1.1" 404 153 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "HEAD / HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "POST / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "OPTIONS / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [26/Aug/2025:02:29:59 +0000] "GET / HTTP/1.1" 200 5 "-" "-" "-"
192.168.100.1 - - [26/Aug/2025:06:29:03 +0000] "GET / HTTP/1.1" 200 5 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.100.1 - - [26/Aug/2025:06:29:03 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost:9080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.100.1 - - [26/Aug/2025:06:29:23 +0000] "GET /favicon.ico HTTP/1.1" 404 555 "http://localhost:9080/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.100.1 - - [26/Aug/2025:08:24:39 +0000] "GET / HTTP/1.1" 200 5 "-" "curl/8.7.1" "-"
192.168.100.1 - - [26/Aug/2025:08:29:45 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [26/Aug/2025:08:29:57 +0000] "GET / HTTP/1.0" 200 5 "-" "-" "-"
192.168.100.1 - - [26/Aug/2025:08:29:57 +0000] "PROPFIND / HTTP/1.1" 405 157 "-" "Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)" "-"
